numin	numax	Nnu	2.41798343e+13	1.20899171e+16	40	log
rmin	rmax	Nr	4.00000000e-01	1.00000000e+02	150	log

m=10, nu=1.18986287e+142.59688724e-22	5.29181202e-22	8.08847547e-22	1.09907184e-21	1.40025267e-21	1.71280366e-21	2.03715405e-21	2.37374931e-21	2.72305169e-21	3.08554092e-21	3.46171482e-21	3.85209002e-21	4.25720265e-21	4.67760906e-21	5.11388664e-21	5.56663454e-21	6.03647456e-21	6.52405196e-21	7.03003635e-21	7.55512264e-21	8.10003195e-21	8.66551266e-21	9.25234136e-21	9.86132399e-21	1.04932969e-20	1.11491280e-20	1.18297180e-20	1.25360017e-20	1.32689489e-20	2.20268573e-07	4.48852713e-07	9.11815843e-07	1.61499785e-06	2.34472634e-06	3.32988000e-06	4.57670270e-06	5.87059539e-06	7.44265436e-06	9.29966492e-06	1.12267812e-05	1.34568480e-05	1.59973326e-05	1.86337254e-05	2.16002640e-05	2.49052425e-05	2.83349903e-05	3.21248819e-05	3.60578492e-05	4.03741776e-05	4.50838691e-05	4.99713606e-05	5.52778650e-05	6.07847003e-05	6.67380348e-05	7.31500214e-05	7.98040730e-05	8.69472320e-05	9.43600593e-05	1.02294670e-04	1.10528828e-04	1.19319840e-04	1.28683730e-04	1.38401124e-04	1.48730356e-04	1.59449537e-04	1.70822403e-04	1.82868495e-04	1.95369351e-04	2.08589984e-04	2.22309721e-04	2.36799264e-04	2.51835815e-04	2.67695945e-04	2.84405397e-04	3.01745663e-04	3.19995142e-04	3.38933575e-04	3.58586970e-04	3.78982319e-04	4.00147633e-04	4.22111978e-04	4.44905520e-04	4.68559563e-04	4.93106591e-04	5.18580318e-04	5.45015728e-04	5.72449126e-04	6.00918188e-04	6.30462013e-04	6.61121174e-04	6.92937779e-04	7.25955523e-04	7.60219750e-04	7.95777519e-04	8.32677663e-04	8.70970859e-04	9.10709698e-04	9.51948756e-04	9.94744668e-04	1.03915621e-03	1.08524437e-03	1.13307245e-03	1.18270614e-03	1.23421359e-03	1.28766555e-03	1.34313543e-03	1.40069940e-03	1.46043652e-03	1.52242884e-03	1.58676148e-03	1.65352281e-03	1.72280451e-03	1.79470173e-03	1.86931321e-03	1.94674141e-03	2.02709269e-03	2.11047738e-03	2.19701000e-03	2.28680940e-03	2.37999890e-03	2.47670649e-03	2.57706497e-03	2.68121219e-03	2.78929116e-03	2.90145033e-03	3.01784372e-03	3.13863119e-03	3.26397863e-03	3.39405817e-03	3.52904847e-03	3.66913491e-03	3.81450990e-03	3.96537307e-03	4.12193162e-03	4.28440055e-03	4.45300301e-03	4.62797054e-03	4.80954344e-03	4.99797106e-03	5.19351219e-03	5.39643539e-03	5.60701933e-03	5.82555322e-03	6.05233719e-03	6.28768270e-03	6.53191296e-03	6.78536339e-03	7.04838206e-03	7.32133021e-03	7.60458267e-03
m=11, nu=1.39540820e+140.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	2.93907634e-07	5.98910855e-07	1.21757327e-06	2.15853932e-06	3.13502867e-06	4.45499336e-06	6.12751492e-06	7.86317742e-06	9.97425522e-06	1.24704638e-05	1.50609092e-05	1.80613223e-05	2.14822562e-05	2.50323370e-05	2.90300707e-05	3.34870576e-05	3.81123044e-05	4.32265751e-05	4.85339194e-05	5.43620994e-05	6.07249499e-05	6.73280104e-05	7.45008236e-05	8.19444245e-05	8.99953452e-05	9.86702785e-05	1.07672707e-04	1.17340726e-04	1.27373731e-04	1.38116913e-04	1.49265672e-04	1.61172444e-04	1.73859124e-04	1.87024750e-04	2.01023394e-04	2.15550513e-04	2.30967677e-04	2.47301534e-04	2.64252026e-04	2.82182624e-04	3.00790136e-04	3.20445895e-04	3.40843696e-04	3.62362973e-04	3.85038782e-04	4.08570646e-04	4.33340585e-04	4.59045637e-04	4.85721105e-04	5.13403624e-04	5.42131212e-04	5.71943323e-04	6.02880898e-04	6.34986428e-04	6.68304003e-04	7.02879382e-04	7.38760049e-04	7.75995281e-04	8.14636216e-04	8.54735921e-04	8.96349468e-04	9.39534007e-04	9.84348847e-04	1.03085553e-03	1.07911794e-03	1.12920235e-03	1.18117753e-03	1.23511489e-03	1.29108848e-03	1.34917519e-03	1.40945478e-03	1.47201004e-03	1.53692689e-03	1.60429448e-03	1.67420532e-03	1.74675543e-03	1.82204445e-03	1.90017578e-03	1.98125672e-03	2.06539862e-03	2.15271704e-03	2.24333190e-03	2.33736765e-03	2.43495343e-03	2.53622327e-03	2.64131624e-03	2.75037667e-03	2.86355435e-03	2.98100471e-03	3.10288904e-03	3.22937475e-03	3.36063553e-03	3.49685167e-03	3.63821023e-03	3.78490536e-03	3.93713851e-03	4.09511876e-03	4.25906306e-03	4.42919659e-03	4.60575299e-03	4.78897474e-03	4.97911346e-03	5.17643029e-03	5.38119622e-03	5.59369246e-03	5.81421085e-03	6.04305423e-03	6.28053690e-03	6.52698500e-03	6.78273700e-03	7.04814413e-03	7.32357090e-03	7.60939556e-03	7.90601067e-03	8.21382357e-03	8.53325701e-03	8.86474968e-03	9.20875685e-03	9.56575095e-03	9.93622228e-03	1.03206796e-02
m=12, nu=1.63646089e+143.57159174e-22	7.27801803e-22	1.11243691e-21	1.51159275e-21	1.92581749e-21	2.35568003e-21	2.80177071e-21	3.26470218e-21	3.74511022e-21	4.24365460e-21	4.76102000e-21	5.29791695e-21	5.85508281e-21	6.43328276e-21	7.03331089e-21	7.65599125e-21	8.30217900e-21	8.97276161e-21	9.66866000e-21	1.03908299e-20	1.11402632e-20	1.19179890e-20	1.27250754e-20	1.35626310e-20	1.44318059e-20	1.53337939e-20	1.62698336e-20	1.72412107e-20	1.82492591e-20	3.88294518e-07	7.91247910e-07	1.61016568e-06	2.85794043e-06	4.15282110e-06	5.90606815e-06	8.13100348e-06	1.04399344e-05	1.32522528e-05	1.65819808e-05	2.00374124e-05	2.40445372e-05	2.86183655e-05	3.33648647e-05	3.87153703e-05	4.46861816e-05	5.08824026e-05	5.77397261e-05	6.48559268e-05	7.26767638e-05	8.12214102e-05	9.00886336e-05	9.97275657e-05	1.09730386e-04	1.20556159e-04	1.32227809e-04	1.44340087e-04	1.57354868e-04	1.70860983e-04	1.85330291e-04	2.00345844e-04	2.16389665e-04	2.33491615e-04	2.51239198e-04	2.70117095e-04	2.89707670e-04	3.10506047e-04	3.32548468e-04	3.55423033e-04	3.79627758e-04	4.04746257e-04	4.31287429e-04	4.58830583e-04	4.87895817e-04	5.18530711e-04	5.50322131e-04	5.83793871e-04	6.18529234e-04	6.54575924e-04	6.91983448e-04	7.30803178e-04	7.71088429e-04	8.12894526e-04	8.56278886e-04	9.01301089e-04	9.48022968e-04	9.96508688e-04	1.04682484e-03	1.09904052e-03	1.15322745e-03	1.20946004e-03	1.26781552e-03	1.32837403e-03	1.39121875e-03	1.45643597e-03	1.52411527e-03	1.59434960e-03	1.66723541e-03	1.74287280e-03	1.82136565e-03	1.90282176e-03	1.98735300e-03	2.07507545e-03	2.16610960e-03	2.26058046e-03	2.35861778e-03	2.46035621e-03	2.56593545e-03	2.67550052e-03	2.78920188e-03	2.90719569e-03	3.02964400e-03	3.15671497e-03	3.28858311e-03	3.42542954e-03	3.56744218e-03	3.71481608e-03	3.86775363e-03	4.02646487e-03	4.19116777e-03	4.36208852e-03	4.53946187e-03	4.72353140e-03	4.91454992e-03	5.11277976e-03	5.31849316e-03	5.53197264e-03	5.75351139e-03	5.98341365e-03	6.22199518e-03	6.46958362e-03	6.72651901e-03	6.99315421e-03	7.26985541e-03	7.55700262e-03	7.85499020e-03	8.16422738e-03	8.48513887e-03	8.81816540e-03	9.16376432e-03	9.52241028e-03	9.89459582e-03	1.02808321e-02	1.06816495e-02	1.10975986e-02	1.15292506e-02	1.19771983e-02	1.24420568e-02	1.29244647e-02	1.34250844e-02	1.39446035e-02
m=13, nu=1.91915472e+144.18857377e-22	8.53527436e-22	1.30460714e-21	1.77271597e-21	2.25849683e-21	2.76261686e-21	3.28576841e-21	3.82866994e-21	4.39206707e-21	4.97673353e-21	5.58347229e-21	6.21311662e-21	6.86653125e-21	7.54461356e-21	8.24829479e-21	8.97854136e-21	9.73635616e-21	1.05227799e-20	1.13388928e-20	1.21858154e-20	1.30647111e-20	1.39767867e-20	1.49232950e-20	1.59055359e-20	1.69248582e-20	1.79826619e-20	1.90803998e-20	2.02195794e-20	2.14017653e-20	5.06585093e-07	1.03229476e-06	2.10328692e-06	3.73885026e-06	5.43615929e-06	7.73915203e-06	1.06674905e-05	1.37063794e-05	1.74145712e-05	2.18124473e-05	2.63763519e-05	3.16772538e-05	3.77366435e-05	4.40247871e-05	5.11226690e-05	5.90533084e-05	6.72833449e-05	7.64019728e-05	8.58648466e-05	9.62757911e-05	1.07661443e-04	1.19476925e-04	1.32332369e-04	1.45673131e-04	1.60123582e-04	1.75715208e-04	1.91895448e-04	2.09293759e-04	2.27348891e-04	2.46704442e-04	2.66790702e-04	2.88265616e-04	3.11169819e-04	3.34938700e-04	3.60234632e-04	3.86485534e-04	4.14368383e-04	4.43932303e-04	4.74612319e-04	5.07089894e-04	5.40793560e-04	5.76419889e-04	6.13391182e-04	6.52419531e-04	6.93569254e-04	7.36272459e-04	7.81246580e-04	8.27918561e-04	8.76352501e-04	9.26614916e-04	9.78774836e-04	1.03290389e-03	1.08907643e-03	1.14736959e-03	1.20786342e-03	1.27064102e-03	1.33578860e-03	1.40339562e-03	1.47355494e-03	1.54636291e-03	1.62191952e-03	1.70032855e-03	1.78169766e-03	1.86613862e-03	1.95376739e-03	2.04470432e-03	2.13907429e-03	2.23700691e-03	2.33863668e-03	2.44410317e-03	2.55355123e-03	2.66713116e-03	2.78499896e-03	2.90731649e-03	3.03425176e-03	3.16597907e-03	3.30267935e-03	3.44454033e-03	3.59175683e-03	3.74453105e-03	3.90307279e-03	4.06759979e-03	4.23833801e-03	4.41552193e-03	4.59939488e-03	4.79020940e-03	4.98822753e-03	5.19372124e-03	5.40697273e-03	5.62827488e-03	5.85793162e-03	6.09625835e-03	6.34358238e-03	6.60024337e-03	6.86659382e-03	7.14299951e-03	7.42984005e-03	7.72750939e-03	8.03641632e-03	8.35698509e-03	8.68965595e-03	9.03488579e-03	9.39314872e-03	9.76493678e-03	1.01507606e-02	1.05511499e-02	1.09666548e-02	1.13978458e-02	1.18453151e-02	1.23096772e-02	1.27915699e-02	1.32916550e-02	1.38106192e-02	1.43491754e-02	1.49080631e-02	1.54880499e-02	1.60899324e-02	1.67145371e-02	1.73627218e-02	1.80353768e-02	1.87334258e-02
m=14, nu=2.25068309e+140.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	6.50726094e-07	1.32601837e-06	2.70585609e-06	4.81900304e-06	7.01192540e-06	9.99525699e-06	1.37980683e-05	1.77444431e-05	2.25711457e-05	2.83079395e-05	3.42613084e-05	4.11899798e-05	4.91248952e-05	5.73593692e-05	6.66704039e-05	7.70906755e-05	8.79043326e-05	9.99035024e-05	1.12355664e-04	1.26074434e-04	1.41096925e-04	1.56686544e-04	1.73668544e-04	1.91291647e-04	2.10401727e-04	2.31042038e-04	2.52461560e-04	2.75515368e-04	2.99439503e-04	3.25109236e-04	3.51748051e-04	3.80251623e-04	4.10675111e-04	4.42247145e-04	4.75870915e-04	5.10764048e-04	5.47850270e-04	5.87195917e-04	6.28026939e-04	6.71274198e-04	7.16154126e-04	7.63618634e-04	8.12875020e-04	8.64896766e-04	9.19770390e-04	9.76715601e-04	1.03671373e-03	1.09897691e-03	1.16359065e-03	1.23064368e-03	1.30022809e-03	1.37243945e-03	1.44737693e-03	1.52514344e-03	1.60584579e-03	1.68959482e-03	1.77650553e-03	1.86669729e-03	1.96029396e-03	2.05742410e-03	2.15822108e-03	2.26282335e-03	2.37137455e-03	2.48402377e-03	2.60092573e-03	2.72224095e-03	2.84813607e-03	2.97878397e-03	3.11436408e-03	3.25506261e-03	3.40107278e-03	3.55259512e-03	3.70983772e-03	3.87301653e-03	4.04235567e-03	4.21808768e-03	4.40045392e-03	4.58970485e-03	4.78610036e-03	4.98991019e-03	5.20141423e-03	5.42090296e-03	5.64867783e-03	5.88505163e-03	6.13034901e-03	6.38490684e-03	6.64907473e-03	6.92321546e-03	7.20770555e-03	7.50293568e-03	7.80931134e-03	8.12725326e-03	8.45719812e-03	8.79959904e-03	9.15492626e-03	9.52366777e-03	9.90632999e-03	1.03034385e-02	1.07155385e-02	1.11431962e-02	1.15869988e-02	1.20475558e-02	1.25254997e-02	1.30214869e-02	1.35361986e-02	1.40703417e-02	1.46246497e-02	1.51998839e-02	1.57968344e-02	1.64163209e-02	1.70591942e-02	1.77263372e-02	1.84186661e-02	1.91371319e-02	1.98827211e-02	2.06564578e-02	2.14594045e-02	2.22926640e-02	2.31573807e-02	2.40547422e-02	2.49859807e-02
m=15, nu=2.63948201e+140.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	8.20474418e-07	1.67192334e-06	3.41789043e-06	6.10079025e-06	8.88497476e-06	1.26848331e-05	1.75431514e-05	2.25848807e-05	2.87689144e-05	3.61387330e-05	4.37867766e-05	5.27102052e-05	6.29537123e-05	7.35839316e-05	8.56304609e-05	9.91398800e-05	1.13159306e-04	1.28745556e-04	1.44920217e-04	1.62771968e-04	1.82352680e-04	2.02672602e-04	2.24841558e-04	2.47847436e-04	2.72830227e-04	2.99849398e-04	3.27888596e-04	3.58104401e-04	3.89460912e-04	4.23143831e-04	4.58098347e-04	4.95539440e-04	5.35541802e-04	5.77054331e-04	6.21304959e-04	6.67226135e-04	7.16074867e-04	7.67940359e-04	8.21763874e-04	8.78814040e-04	9.38017961e-04	1.00067373e-03	1.06569489e-03	1.13440961e-03	1.20693363e-03	1.28219557e-03	1.36153542e-03	1.44387050e-03	1.52931389e-03	1.61798293e-03	1.70999940e-03	1.80548968e-03	1.90458489e-03	2.00742115e-03	2.11413967e-03	2.22488703e-03	2.33981531e-03	2.45908236e-03	2.58285198e-03	2.71129413e-03	2.84458523e-03	2.98290833e-03	3.12645340e-03	3.27541757e-03	3.43000543e-03	3.59042928e-03	3.75690944e-03	3.92967455e-03	4.10896189e-03	4.29501767e-03	4.48809741e-03	4.68846630e-03	4.89639950e-03	5.11218258e-03	5.33611189e-03	5.56849498e-03	5.80965097e-03	6.05991108e-03	6.31961899e-03	6.58913138e-03	6.86881839e-03	7.15906413e-03	7.46026720e-03	7.77284129e-03	8.09721565e-03	8.43383578e-03	8.78316397e-03	9.14567998e-03	9.52188168e-03	9.91228572e-03	1.03174283e-02	1.07378658e-02	1.11741756e-02	1.16269569e-02	1.20968317e-02	1.25844451e-02	1.30904669e-02	1.36155919e-02	1.41605415e-02	1.47260640e-02	1.53129361e-02	1.59219637e-02	1.65539833e-02	1.72098629e-02	1.78905032e-02	1.85968390e-02	1.93298403e-02	2.00905139e-02	2.08799044e-02	2.16990959e-02	2.25492135e-02	2.34314247e-02	2.43469411e-02	2.52970200e-02	2.62829663e-02	2.73061339e-02	2.83679281e-02	2.94698071e-02	3.06132842e-02	3.17999297e-02	3.30313735e-02
m=16, nu=3.09544481e+140.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.01252996e-06	2.06328490e-06	4.22671407e-06	7.56412866e-06	1.10275372e-05	1.57721763e-05	2.18602470e-05	2.81781542e-05	3.59540290e-05	4.52510234e-05	5.48989973e-05	6.61904638e-05	7.91899193e-05	9.26801296e-05	1.08009442e-04	1.25244386e-04	1.43129982e-04	1.63062298e-04	1.83747098e-04	2.06627995e-04	2.31777699e-04	2.57876853e-04	2.86406799e-04	3.16013807e-04	3.48223776e-04	3.83118568e-04	4.19330706e-04	4.58415762e-04	4.98976355e-04	5.42610477e-04	5.87891872e-04	6.36460965e-04	6.88418683e-04	7.42337906e-04	7.99881591e-04	8.59597664e-04	9.23190601e-04	9.90779842e-04	1.06092071e-03	1.13533700e-03	1.21256264e-03	1.29436296e-03	1.37925141e-03	1.46903551e-03	1.56386911e-03	1.66228286e-03	1.76610241e-03	1.87384135e-03	1.98564765e-03	2.10167485e-03	2.22208230e-03	2.34703537e-03	2.47670567e-03	2.61127126e-03	2.75091698e-03	2.89583459e-03	3.04622312e-03	3.20228911e-03	3.36424689e-03	3.53231890e-03	3.70673596e-03	3.88773759e-03	4.07557239e-03	4.27049833e-03	4.47278309e-03	4.68270450e-03	4.90055085e-03	5.12662132e-03	5.36122640e-03	5.60468827e-03	5.85734131e-03	6.11953248e-03	6.39162189e-03	6.67398320e-03	6.96700420e-03	7.27108731e-03	7.58665016e-03	7.91412611e-03	8.25396492e-03	8.60663331e-03	8.97261561e-03	9.35241446e-03	9.74655146e-03	1.01555679e-02	1.05800255e-02	1.10205072e-02	1.14776179e-02	1.19519855e-02	1.24442614e-02	1.29551216e-02	1.34852678e-02	1.40354281e-02	1.46063580e-02	1.51988416e-02	1.58136926e-02	1.64517554e-02	1.71139063e-02	1.78010548e-02	1.85141444e-02	1.92541545e-02	2.00221015e-02	2.08190400e-02	2.16460644e-02	2.25043106e-02	2.33949573e-02	2.43192277e-02	2.52783910e-02	2.62737646e-02	2.73067156e-02	2.83786624e-02	2.94910773e-02	3.06454880e-02	3.18434800e-02	3.30866986e-02	3.43768510e-02	3.57157092e-02	3.71051119e-02	3.85469673e-02	4.00432555e-02	4.15960315e-02	4.32074279e-02
m=17, nu=3.63017386e+140.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.22022194e-06	2.48650964e-06	5.10532866e-06	9.16284000e-06	1.33735303e-05	1.91663096e-05	2.66297431e-05	3.43749358e-05	4.39450930e-05	5.54307174e-05	6.73499464e-05	8.13501035e-05	9.75236202e-05	1.14307719e-04	1.33442516e-04	1.55022834e-04	1.77417851e-04	2.02448844e-04	2.28424806e-04	2.57238070e-04	2.88990717e-04	3.21942089e-04	3.58050343e-04	3.95521755e-04	4.36380756e-04	4.80740208e-04	5.26774317e-04	5.76559915e-04	6.28225017e-04	6.83908841e-04	7.41694838e-04	8.03784341e-04	8.70313546e-04	9.39354358e-04	1.01314747e-03	1.08972642e-03	1.17139177e-03	1.25830281e-03	1.34849492e-03	1.44430132e-03	1.54372459e-03	1.64915692e-03	1.75856953e-03	1.87441428e-03	1.99689433e-03	2.12399824e-03	2.25820642e-03	2.39748121e-03	2.54201389e-03	2.69200297e-03	2.84765442e-03	3.00918202e-03	3.17680760e-03	3.35076138e-03	3.53128224e-03	3.71861813e-03	3.91302630e-03	4.11477377e-03	4.32413759e-03	4.54140531e-03	4.76687530e-03	5.00085723e-03	5.24367243e-03	5.49565438e-03	5.75714913e-03	6.02851582e-03	6.31012714e-03	6.60236983e-03	6.90564525e-03	7.22036990e-03	7.54697603e-03	7.88591217e-03	8.23764382e-03	8.60265401e-03	8.98144406e-03	9.37453416e-03	9.78246418e-03	1.02057944e-02	1.06451061e-02	1.11010027e-02	1.15741102e-02	1.20650785e-02	1.25745818e-02	1.31033199e-02	1.36520188e-02	1.42214322e-02	1.48123421e-02	1.54255600e-02	1.60619280e-02	1.67223202e-02	1.74076434e-02	1.81188390e-02	1.88568835e-02	1.96227907e-02	2.04176124e-02	2.12424401e-02	2.20984067e-02	2.29866877e-02	2.39085030e-02	2.48651187e-02	2.58578484e-02	2.68880557e-02	2.79571552e-02	2.90666154e-02	3.02179598e-02	3.14127698e-02	3.26526861e-02	3.39394117e-02	3.52747137e-02	3.66604259e-02	3.80984515e-02	3.95907653e-02	4.11394169e-02	4.27465331e-02	4.44143211e-02	4.61450713e-02	4.79411608e-02	4.98050561e-02	5.17393170e-02	5.37466001e-02	5.58296620e-02
m=18, nu=4.25727578e+141.85830913e-21	3.78677304e-21	5.78804023e-21	7.86485915e-21	1.00200820e-20	1.22566688e-20	1.45776910e-20	1.69863364e-20	1.94859128e-20	2.20798531e-20	2.47717196e-20	2.75652094e-20	3.04641589e-20	3.34725494e-20	3.65945124e-20	3.98343357e-20	4.31964685e-20	4.66855285e-20	5.03063072e-20	5.40637774e-20	5.79630995e-20	6.20096285e-20	6.62089219e-20	7.05667467e-20	7.50890880e-20	7.97821564e-20	8.46523973e-20	8.97064993e-20	9.49514035e-20	1.43412992e-06	2.92240105e-06	6.01463274e-06	1.08277419e-05	1.58225552e-05	2.27253532e-05	3.16586690e-05	4.09292350e-05	5.24341710e-05	6.63004109e-05	8.06901284e-05	9.76615199e-05	1.17345169e-04	1.37771915e-04	1.61148101e-04	1.87607818e-04	2.15066441e-04	2.45863546e-04	2.77823301e-04	3.13390900e-04	3.52709486e-04	3.93512426e-04	4.38356649e-04	4.84893829e-04	5.35779696e-04	5.91170054e-04	6.48651506e-04	7.10970668e-04	7.75642499e-04	8.45506050e-04	9.18007086e-04	9.96076362e-04	1.07989763e-03	1.16688332e-03	1.26003277e-03	1.35669880e-03	1.45996793e-03	1.57005208e-03	1.68429213e-03	1.80583044e-03	1.93195706e-03	2.06589890e-03	2.20489730e-03	2.35226427e-03	2.50826657e-03	2.67015826e-03	2.84129744e-03	3.01889746e-03	3.20320222e-03	3.39446485e-03	3.59294802e-03	3.79892431e-03	4.01267660e-03	4.23449847e-03	4.46469454e-03	4.70358096e-03	4.95148581e-03	5.20874955e-03	5.47572549e-03	5.75278030e-03	6.04029447e-03	6.33866285e-03	6.64829523e-03	6.96961683e-03	7.30306894e-03	7.64910952e-03	8.00821381e-03	8.38087499e-03	8.76760485e-03	9.16893451e-03	9.58541515e-03	1.00176187e-02	1.04661389e-02	1.09315915e-02	1.14146159e-02	1.19158754e-02	1.24360584e-02	1.29758793e-02	1.35360795e-02	1.41174284e-02	1.47207243e-02	1.53467958e-02	1.59965028e-02	1.66707374e-02	1.73704257e-02	1.80965286e-02	1.88500433e-02	1.96320047e-02	2.04434866e-02	2.12856036e-02	2.21595121e-02	2.30664123e-02	2.40075498e-02	2.49842171e-02	2.59977554e-02	2.70495568e-02	2.81410658e-02	2.92737813e-02	3.04492591e-02	3.16691134e-02	3.29350197e-02	3.42487163e-02	3.56120075e-02	3.70267657e-02	3.84949337e-02	4.00185279e-02	4.15996408e-02	4.32404438e-02	4.49431903e-02	4.67102187e-02	4.85439560e-02	5.04469203e-02	5.24217253e-02	5.44710831e-02	5.65978081e-02	5.88048211e-02	6.10951531e-02	6.34719496e-02	6.59384748e-02	6.84981162e-02	7.11543890e-02
m=19, nu=4.99270772e+140.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.64365269e-06	3.34935647e-06	6.90973788e-06	1.24773205e-05	1.82550902e-05	2.62771489e-05	3.67071896e-05	4.75309847e-05	6.10253653e-05	7.73632560e-05	9.43179339e-05	1.14403647e-04	1.37800838e-04	1.62081317e-04	1.89985442e-04	2.21700006e-04	2.54611856e-04	2.91671317e-04	3.30129845e-04	3.73092610e-04	4.20759168e-04	4.70225232e-04	5.24779455e-04	5.81393207e-04	6.43501804e-04	7.11320254e-04	7.81698982e-04	8.58227175e-04	9.37644455e-04	1.02367742e-03	1.11295829e-03	1.20934976e-03	1.31309997e-03	1.42076695e-03	1.53633182e-03	1.65625949e-03	1.78465920e-03	1.92181252e-03	2.06414364e-03	2.21585770e-03	2.37329926e-03	2.54079585e-03	2.71461577e-03	2.89920914e-03	3.09492461e-03	3.29802872e-03	3.51304769e-03	3.73618405e-03	3.96774423e-03	4.20804627e-03	4.45742017e-03	4.71620843e-03	4.98476644e-03	5.26346305e-03	5.55268099e-03	5.85281747e-03	6.16428469e-03	6.48751041e-03	6.82293852e-03	7.17102970e-03	7.53226200e-03	7.90713153e-03	8.29615310e-03	8.69986100e-03	9.11880966e-03	9.55357445e-03	1.00047525e-02	1.04729633e-02	1.09588500e-02	1.14630799e-02	1.19863455e-02	1.25293653e-02	1.30928852e-02	1.36776791e-02	1.42845501e-02	1.49143316e-02	1.55678887e-02	1.62461188e-02	1.69499533e-02	1.76803591e-02	1.84383390e-02	1.92249342e-02	2.00412248e-02	2.08883321e-02	2.17674193e-02	2.26796937e-02	2.36264083e-02	2.46088631e-02	2.56284076e-02	2.66864419e-02	2.77844190e-02	2.89238469e-02	3.01062904e-02	3.13333735e-02	3.26067813e-02	3.39282628e-02	3.52996327e-02	3.67227746e-02	3.81996428e-02	3.97322657e-02	4.13227480e-02	4.29732742e-02	4.46861110e-02	4.64636107e-02	4.83082144e-02	5.02224556e-02	5.22089630e-02	5.42704650e-02	5.64097927e-02	5.86298842e-02	6.09337885e-02	6.33246697e-02	6.58058113e-02	6.83806208e-02	7.10526343e-02	7.38255216e-02	7.67030908e-02	7.96892938e-02	8.27882318e-02	8.60041608e-02	8.93414973e-02
