numin	numax	Nnu	2.41798343e+13	1.20899171e+16	40	log
rmin	rmax	Nr	4.00000000e-01	1.00000000e+02	150	log

m=0, nu=2.41798343e+136.59659033e-24	1.34422148e-23	2.05462749e-23	2.79185271e-23	3.55690962e-23	4.35084892e-23	5.17476098e-23	6.02977732e-23	6.91707219e-23	7.83786417e-23	8.79341784e-23	9.78504552e-23	1.08141091e-22	1.18820218e-22	1.29902503e-22	1.41403166e-22	1.53338001e-22	1.65723399e-22	1.78576371e-22	1.91914567e-22	2.05756306e-22	2.20120598e-22	2.35027169e-22	2.50496493e-22	2.66549814e-22	2.83209179e-22	3.00497467e-22	3.18438422e-22	3.37056683e-22	3.56377819e-22	1.02442386e-08	3.09047829e-08	5.23453030e-08	8.47848803e-08	1.28424377e-07	1.73711349e-07	2.30841694e-07	3.00048658e-07	3.71868320e-07	4.56476110e-07	5.54141617e-07	6.55494188e-07	7.70692218e-07	8.90239199e-07	1.02447636e-06	1.17374238e-06	1.32864349e-06	1.49951016e-06	1.67682738e-06	1.87111532e-06	2.08279624e-06	2.30246852e-06	2.54064981e-06	2.78782292e-06	3.05470336e-06	3.34181428e-06	3.63976419e-06	3.95927651e-06	4.29085104e-06	4.64541876e-06	5.02362455e-06	5.41610834e-06	5.83382191e-06	6.26730498e-06	6.72772840e-06	7.20553371e-06	7.71211790e-06	8.24833840e-06	8.80480227e-06	9.39294970e-06	1.00033008e-05	1.06475366e-05	1.13267050e-05	1.20315133e-05	1.27737065e-05	1.35439190e-05	1.43541538e-05	1.51949766e-05	1.60675420e-05	1.69730485e-05	1.79127396e-05	1.88879059e-05	1.98998866e-05	2.09500716e-05	2.20399031e-05	2.31708778e-05	2.43445491e-05	2.55625287e-05	2.68264894e-05	2.81381671e-05	2.94993632e-05	3.09119471e-05	3.23778588e-05	3.38991115e-05	3.54777945e-05	3.71160758e-05	3.88162054e-05	4.05805183e-05	4.24114374e-05	4.43114772e-05	4.62832472e-05	4.83294555e-05	5.04529120e-05	5.26565332e-05	5.49433453e-05	5.73164891e-05	5.97792237e-05	6.23349313e-05	6.49871218e-05	6.77394377e-05	7.05956589e-05	7.35597080e-05	7.66356558e-05	7.98277265e-05	8.31403041e-05	8.65779380e-05	9.01453493e-05	9.38474373e-05	9.76892863e-05	1.01676173e-04	1.05813572e-04	1.10107166e-04	1.14562851e-04	1.19186747e-04	1.23985204e-04	1.28964813e-04	1.34132411e-04	1.39495096e-04	1.45060234e-04	1.50835465e-04	1.56828723e-04	1.63048239e-04	1.69502553e-04	1.76200530e-04	1.83151368e-04	1.90364615e-04	1.97850175e-04	2.05618330e-04	2.13679748e-04	2.22045500e-04	2.30727076e-04	2.39736398e-04	2.49085839e-04	2.58788240e-04	2.68856926e-04	2.79305724e-04	2.90148984e-04	3.01401599e-04	3.13079022e-04	3.25197290e-04
m=1, nu=2.83568300e+131.54722641e-23	3.15286362e-23	4.81911677e-23	6.54827422e-23	8.34271073e-23	1.02048907e-22	1.21373716e-22	1.41428074e-22	1.62239524e-22	1.83836646e-22	2.06249101e-22	2.29507671e-22	2.53644296e-22	2.78692126e-22	3.04685561e-22	3.31660298e-22	3.59653385e-22	3.88703264e-22	4.18849834e-22	4.50134495e-22	4.82600213e-22	5.16291575e-22	5.51254851e-22	5.87538060e-22	6.25191030e-22	6.64265473e-22	7.04815052e-22	7.46895457e-22	7.90564479e-22	8.35882092e-22	1.40698781e-08	4.24480499e-08	7.18975530e-08	1.16457733e-07	1.76406180e-07	2.38617798e-07	3.17103245e-07	4.12184311e-07	5.10854871e-07	6.27099954e-07	7.61291051e-07	9.00548124e-07	1.05883475e-06	1.22309700e-06	1.40755060e-06	1.61266176e-06	1.82551626e-06	2.06031643e-06	2.30398077e-06	2.57097299e-06	2.86187395e-06	3.16375699e-06	3.49108332e-06	3.83076685e-06	4.19754129e-06	4.59212606e-06	5.00160716e-06	5.44072982e-06	5.89643020e-06	6.38373924e-06	6.90354359e-06	7.44297156e-06	8.01708312e-06	8.61286851e-06	9.24568915e-06	9.90239999e-06	1.05986736e-05	1.13356888e-05	1.21005277e-05	1.29089226e-05	1.37478360e-05	1.46333313e-05	1.55668491e-05	1.65356089e-05	1.75557625e-05	1.86144290e-05	1.97281148e-05	2.08838445e-05	2.20832052e-05	2.33278441e-05	2.46194705e-05	2.59598583e-05	2.73508484e-05	2.87943511e-05	3.02923489e-05	3.18468989e-05	3.34601363e-05	3.51342765e-05	3.68716187e-05	3.86745490e-05	4.05455435e-05	4.24871716e-05	4.45021000e-05	4.65930958e-05	4.87630308e-05	5.10148851e-05	5.33517512e-05	5.57768386e-05	5.82934778e-05	6.09051250e-05	6.36153670e-05	6.64279259e-05	6.93466644e-05	7.23755909e-05	7.55188653e-05	7.87808044e-05	8.21658881e-05	8.56787653e-05	8.93242605e-05	9.31073801e-05	9.70333200e-05	1.01107472e-04	1.05335431e-04	1.09723003e-04	1.14276215e-04	1.19001320e-04	1.23904806e-04	1.28993409e-04	1.34274116e-04	1.39754180e-04	1.45441128e-04	1.51342768e-04	1.57467208e-04	1.63822856e-04	1.70418443e-04	1.77263026e-04	1.84366005e-04	1.91737136e-04	1.99386541e-04	2.07324726e-04	2.15562593e-04	2.24111456e-04	2.32983055e-04	2.42189574e-04	2.51743657e-04	2.61658425e-04	2.71947495e-04	2.82624998e-04	2.93705597e-04	3.05204510e-04	3.17137529e-04	3.29521044e-04	3.42372060e-04	3.55708227e-04	3.69547860e-04	3.83909966e-04	3.98814270e-04	4.14281240e-04	4.30332119e-04	4.46988949e-04
m=2, nu=3.32553895e+131.81450524e-23	3.69751160e-23	5.65160510e-23	7.67946945e-23	9.78388962e-23	1.19677558e-22	1.42340671e-22	1.65859361e-22	1.90265927e-22	2.15593889e-22	2.41878031e-22	2.69154450e-22	2.97460607e-22	3.26835377e-22	3.57319101e-22	3.88953645e-22	4.21782456e-22	4.55850617e-22	4.91204918e-22	5.27893913e-22	5.65967989e-22	6.05479435e-22	6.46482515e-22	6.89033542e-22	7.33190952e-22	7.79015391e-22	8.26569792e-22	8.75919464e-22	9.27132182e-22	9.80278280e-22	1.93142502e-08	5.82739696e-08	9.87044943e-08	1.59885729e-07	2.42201974e-07	3.27625817e-07	4.35403738e-07	5.65980175e-07	7.01486127e-07	8.61137562e-07	1.04544675e-06	1.23671398e-06	1.45412942e-06	1.67975271e-06	1.93312215e-06	2.21487966e-06	2.50727406e-06	2.82982784e-06	3.16455866e-06	3.53134941e-06	3.93099924e-06	4.34573663e-06	4.79544288e-06	5.26212641e-06	5.76604390e-06	6.30818470e-06	6.87079237e-06	7.47414068e-06	8.10026656e-06	8.76983717e-06	9.48407150e-06	1.02252696e-05	1.10141393e-05	1.18327904e-05	1.27023458e-05	1.36047285e-05	1.45614896e-05	1.55742495e-05	1.66252430e-05	1.77361037e-05	1.88889016e-05	2.01057257e-05	2.13885562e-05	2.27198160e-05	2.41217160e-05	2.55765405e-05	2.71069884e-05	2.86952137e-05	3.03433976e-05	3.20538037e-05	3.38287810e-05	3.56707670e-05	3.75822917e-05	3.95659801e-05	4.16245566e-05	4.37608484e-05	4.59777894e-05	4.82784242e-05	5.06659125e-05	5.31435331e-05	5.57146887e-05	5.83829104e-05	6.11518627e-05	6.40253483e-05	6.70073137e-05	7.01018540e-05	7.33132192e-05	7.66458197e-05	8.01042324e-05	8.36932069e-05	8.74176722e-05	9.12827433e-05	9.52937284e-05	9.94561359e-05	1.03775682e-04	1.08258300e-04	1.12910146e-04	1.17737607e-04	1.22747315e-04	1.27946149e-04	1.33341249e-04	1.38940025e-04	1.44750165e-04	1.50779649e-04	1.57036758e-04	1.63530085e-04	1.70268548e-04	1.77261401e-04	1.84518248e-04	1.92049055e-04	1.99864165e-04	2.07974310e-04	2.16390629e-04	2.25124680e-04	2.34188459e-04	2.43594413e-04	2.53355461e-04	2.63485006e-04	2.73996962e-04	2.84905765e-04	2.96226396e-04	3.07974403e-04	3.20165921e-04	3.32817691e-04	3.45947091e-04	3.59572151e-04	3.73711584e-04	3.88384808e-04	4.03611975e-04	4.19413996e-04	4.35812575e-04	4.52830232e-04	4.70490339e-04	4.88817150e-04	5.07835833e-04	5.27572508e-04	5.48054282e-04	5.69309282e-04	5.91366700e-04	6.14256828e-04
m=3, nu=3.90001608e+132.12795572e-23	4.33624592e-23	6.62790337e-23	9.00607535e-23	1.14740280e-22	1.40351506e-22	1.66929606e-22	1.94511081e-22	2.23133810e-22	2.52837103e-22	2.83661753e-22	3.15650094e-22	3.48846057e-22	3.83295232e-22	4.19044931e-22	4.56144251e-22	4.94644142e-22	5.34597479e-22	5.76059132e-22	6.19086043e-22	6.63737304e-22	7.10074237e-22	7.58160480e-22	8.08062072e-22	8.59847546e-22	9.13588023e-22	9.69357307e-22	1.02723199e-21	1.08729156e-21	1.14961849e-21	2.64947412e-08	7.99459783e-08	1.35415104e-07	2.19363973e-07	3.32325855e-07	4.49552268e-07	5.97470424e-07	7.76695097e-07	9.62685850e-07	1.18183686e-06	1.43485520e-06	1.69742549e-06	1.99591343e-06	2.30566988e-06	2.65354178e-06	3.04041340e-06	3.44189017e-06	3.88480228e-06	4.34443518e-06	4.84811646e-06	5.39694573e-06	5.96649438e-06	6.58409126e-06	7.22500361e-06	7.91707777e-06	8.66167418e-06	9.43438056e-06	1.02630691e-05	1.11230423e-05	1.20427142e-05	1.30237603e-05	1.40418429e-05	1.51254337e-05	1.62499321e-05	1.74443812e-05	1.86839230e-05	1.99981897e-05	2.13894083e-05	2.28331481e-05	2.43591557e-05	2.59427731e-05	2.76143737e-05	2.93766785e-05	3.12055137e-05	3.31314207e-05	3.51300345e-05	3.72325679e-05	3.94144761e-05	4.16787555e-05	4.40285159e-05	4.64669843e-05	4.89975096e-05	5.16235672e-05	5.43487636e-05	5.71768415e-05	6.01116848e-05	6.31573242e-05	6.63179424e-05	6.95978800e-05	7.30016417e-05	7.65339021e-05	8.01995121e-05	8.40035061e-05	8.79511083e-05	9.20477401e-05	9.62990277e-05	1.00710810e-04	1.05289145e-04	1.10040322e-04	1.14970864e-04	1.20087545e-04	1.25397389e-04	1.30907691e-04	1.36626018e-04	1.42560222e-04	1.48718454e-04	1.55109172e-04	1.61741151e-04	1.68623501e-04	1.75765673e-04	1.83177476e-04	1.90869088e-04	1.98851074e-04	2.07134396e-04	2.15730429e-04	2.24650979e-04	2.33908297e-04	2.43515097e-04	2.53484572e-04	2.63830415e-04	2.74566833e-04	2.85708572e-04	2.97270933e-04	3.09269796e-04	3.21721639e-04	3.34643564e-04	3.48053316e-04	3.61969313e-04	3.76410666e-04	3.91397208e-04	4.06949521e-04	4.23088964e-04	4.39837702e-04	4.57218738e-04	4.75255943e-04	4.93974086e-04	5.13398876e-04	5.33556990e-04	5.54476111e-04	5.76184971e-04	5.98713382e-04	6.22092284e-04	6.46353786e-04	6.71531206e-04	6.97659123e-04	7.24773420e-04	7.52911334e-04	7.82111510e-04	8.12414049e-04	8.43860567e-04
m=4, nu=4.57373246e+132.49555385e-23	5.08531972e-23	7.77285430e-23	1.05618485e-22	1.34561327e-22	1.64596818e-22	1.95766207e-22	2.28112301e-22	2.61679523e-22	2.96513973e-22	3.32663492e-22	3.70177725e-22	4.09108194e-22	4.49508363e-22	4.91433718e-22	5.34941837e-22	5.80092471e-22	6.26947630e-22	6.75571663e-22	7.26031347e-22	7.78395983e-22	8.32737486e-22	8.89130487e-22	9.47652433e-22	1.00838370e-21	1.07140768e-21	1.13681095e-21	1.20468331e-21	1.27511799e-21	1.34821172e-21	3.63097552e-08	1.09575945e-07	1.85608076e-07	3.00697524e-07	4.55586561e-07	6.16322961e-07	8.19171695e-07	1.06498489e-06	1.32007800e-06	1.62068734e-06	1.96779015e-06	2.32799677e-06	2.73751756e-06	3.16249856e-06	3.63981662e-06	4.17069054e-06	4.72160599e-06	5.32942608e-06	5.96019257e-06	6.65145590e-06	7.40472942e-06	8.18644048e-06	9.03414785e-06	9.91385782e-06	1.08638431e-05	1.18859743e-05	1.29466930e-05	1.40843120e-05	1.52648783e-05	1.65274515e-05	1.78743346e-05	1.92720652e-05	2.07597853e-05	2.23036698e-05	2.39436470e-05	2.56455366e-05	2.74500783e-05	2.93603316e-05	3.13427007e-05	3.34380844e-05	3.56125730e-05	3.79079279e-05	4.03278869e-05	4.28392040e-05	4.54838728e-05	4.82283829e-05	5.11156515e-05	5.41119201e-05	5.72213037e-05	6.04480726e-05	6.37966583e-05	6.72716596e-05	7.08778490e-05	7.46201790e-05	7.85037893e-05	8.25340135e-05	8.67163864e-05	9.10566521e-05	9.55607713e-05	1.00234930e-04	1.05085547e-04	1.10119284e-04	1.15343055e-04	1.20764033e-04	1.26389663e-04	1.32227673e-04	1.38286078e-04	1.44573200e-04	1.51097673e-04	1.57868458e-04	1.64894853e-04	1.72186508e-04	1.79753437e-04	1.87606033e-04	1.95755079e-04	2.04211768e-04	2.12987713e-04	2.22094967e-04	2.31546038e-04	2.41353905e-04	2.51532038e-04	2.62094415e-04	2.73055543e-04	2.84430475e-04	2.96234833e-04	3.08484828e-04	3.21197284e-04	3.34389660e-04	3.48080074e-04	3.62287328e-04	3.77030934e-04	3.92331139e-04	4.08208957e-04	4.24686193e-04	4.41785477e-04	4.59530293e-04	4.77945009e-04	4.97054918e-04	5.16886262e-04	5.37466278e-04	5.58823230e-04	5.80986449e-04	6.03986372e-04	6.27854587e-04	6.52623874e-04	6.78328249e-04	7.05003015e-04	7.32684805e-04	7.61411636e-04	7.91222962e-04	8.22159723e-04	8.54264407e-04	8.87581105e-04	9.22155574e-04	9.58035296e-04	9.95269547e-04	1.03390946e-03	1.07400811e-03	1.11562056e-03	1.15880397e-03
m=5, nu=5.36383137e+130.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	4.96953777e-08	1.49997119e-07	2.54085446e-07	4.11680479e-07	6.23819604e-07	8.43967394e-07	1.12184736e-06	1.45864380e-06	1.80815497e-06	2.22009634e-06	2.69582089e-06	3.18950497e-06	3.75085318e-06	4.33339338e-06	4.98775550e-06	5.71562081e-06	6.47096445e-06	7.30441506e-06	8.16933005e-06	9.11728950e-06	1.01503766e-05	1.12224647e-05	1.23851577e-05	1.35917447e-05	1.48948155e-05	1.62969422e-05	1.77520020e-05	1.93126485e-05	2.09322126e-05	2.26643776e-05	2.45123080e-05	2.64300013e-05	2.84712606e-05	3.05895813e-05	3.28398498e-05	3.51750704e-05	3.76512465e-05	4.02725801e-05	4.29928742e-05	4.58683545e-05	4.88523898e-05	5.20023929e-05	5.53234966e-05	5.87699785e-05	6.23995722e-05	6.61661902e-05	7.01288368e-05	7.42410811e-05	7.85085706e-05	8.29371661e-05	8.75329497e-05	9.23022331e-05	9.72515663e-05	1.02387746e-04	1.07717827e-04	1.13249129e-04	1.18989248e-04	1.24946068e-04	1.31127770e-04	1.37542843e-04	1.44200097e-04	1.51108675e-04	1.58278066e-04	1.65718116e-04	1.73439041e-04	1.81451447e-04	1.89766337e-04	1.98395130e-04	2.07349676e-04	2.16642274e-04	2.26285686e-04	2.36293156e-04	2.46678427e-04	2.57455762e-04	2.68639962e-04	2.80246388e-04	2.92290979e-04	3.04790277e-04	3.17761447e-04	3.31222305e-04	3.45191336e-04	3.59687726e-04	3.74731382e-04	3.90342965e-04	4.06543917e-04	4.23356485e-04	4.40803761e-04	4.58909706e-04	4.77699185e-04	4.97198004e-04	5.17432941e-04	5.38431786e-04	5.60223379e-04	5.82837646e-04	6.06305647e-04	6.30659610e-04	6.55932982e-04	6.82160474e-04	7.09378105e-04	7.37623254e-04	7.66934712e-04	7.97352735e-04	8.28919098e-04	8.61677153e-04	8.95671887e-04	9.30949990e-04	9.67559909e-04	1.00555192e-03	1.04497821e-03	1.08589292e-03	1.12835223e-03	1.17241447e-03	1.21814015e-03	1.26559205e-03	1.31483536e-03	1.36593770e-03	1.41896926e-03	1.47400285e-03	1.53111408e-03	1.59038136e-03
m=6, nu=6.29041756e+136.86444864e-23	1.39880436e-22	2.13805681e-22	2.90521748e-22	3.70133996e-22	4.52751762e-22	5.38488509e-22	6.27461986e-22	7.19794384e-22	8.15612510e-22	9.15047957e-22	1.01823729e-21	1.12532221e-21	1.23644980e-21	1.35177268e-21	1.47144922e-21	1.59564378e-21	1.72452692e-21	1.85827566e-21	1.99707367e-21	2.14111158e-21	2.29058720e-21	2.44570581e-21	2.60668046e-21	2.77373221e-21	2.94709048e-21	3.12699338e-21	3.31368795e-21	3.50743061e-21	3.70848744e-21	6.78939725e-08	2.04974689e-07	3.47230469e-07	5.62681992e-07	8.52786642e-07	1.15384331e-06	1.53395120e-06	1.99476215e-06	2.47296960e-06	3.03672038e-06	3.68789199e-06	4.36364659e-06	5.13216243e-06	5.92969124e-06	6.82570023e-06	7.82251102e-06	8.85695337e-06	9.99852568e-06	1.11831946e-05	1.24817785e-05	1.38971460e-05	1.53659463e-05	1.69590539e-05	1.86123045e-05	2.03979365e-05	2.23194860e-05	2.43135778e-05	2.64525543e-05	2.86722814e-05	3.10465232e-05	3.35796260e-05	3.62083584e-05	3.90066596e-05	4.19106022e-05	4.49956187e-05	4.81971007e-05	5.15920203e-05	5.51861455e-05	5.89159559e-05	6.28587356e-05	6.69503630e-05	7.12697563e-05	7.58239595e-05	8.05500928e-05	8.55275194e-05	9.06928535e-05	9.61272066e-05	1.01766717e-04	1.07619130e-04	1.13692483e-04	1.19995117e-04	1.26535687e-04	1.33323177e-04	1.40366908e-04	1.47676553e-04	1.55262152e-04	1.63134122e-04	1.71303274e-04	1.79780827e-04	1.88578425e-04	1.97708149e-04	2.07182538e-04	2.17014603e-04	2.27217849e-04	2.37806286e-04	2.48794458e-04	2.60197454e-04	2.72030936e-04	2.84311155e-04	2.97054976e-04	3.10279901e-04	3.24004093e-04	3.38246399e-04	3.53026381e-04	3.68364336e-04	3.84281328e-04	4.00799218e-04	4.17940690e-04	4.35729286e-04	4.54189437e-04	4.73346494e-04	4.93226767e-04	5.13857559e-04	5.35267204e-04	5.57485104e-04	5.80541774e-04	6.04468878e-04	6.29299277e-04	6.55067071e-04	6.81807650e-04	7.09557738e-04	7.38355446e-04	7.68240323e-04	7.99253412e-04	8.31437307e-04	8.64836205e-04	8.99495978e-04	9.35464224e-04	9.72790341e-04	1.01152559e-03	1.05172317e-03	1.09343829e-03	1.13672824e-03	1.18165247e-03	1.22827267e-03	1.27665288e-03	1.32685953e-03	1.37896158e-03	1.43303059e-03	1.48914081e-03	1.54736929e-03	1.60779602e-03	1.67050397e-03	1.73557927e-03	1.80311129e-03	1.87319277e-03	1.94591997e-03	2.02139276e-03	2.09971480e-03	2.18099364e-03
m=7, nu=7.37706880e+130.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	9.25319488e-08	2.79446798e-07	4.73418047e-07	7.67322298e-07	1.16322037e-06	1.57406436e-06	2.09297550e-06	2.72226820e-06	3.37531793e-06	4.14542035e-06	5.03518870e-06	5.95854753e-06	7.00892224e-06	8.09895064e-06	9.32386135e-06	1.06868649e-05	1.21013244e-05	1.36625734e-05	1.52827625e-05	1.70590622e-05	1.89954243e-05	2.10048877e-05	2.31847436e-05	2.54468933e-05	2.78905190e-05	3.05204812e-05	3.32497297e-05	3.61776198e-05	3.92160436e-05	4.24663218e-05	4.59344215e-05	4.95334487e-05	5.33649858e-05	5.73411709e-05	6.15656468e-05	6.59496050e-05	7.05988112e-05	7.55211773e-05	8.06293723e-05	8.60296027e-05	9.16337023e-05	9.75501282e-05	1.03788540e-04	1.10262463e-04	1.17080975e-04	1.24156899e-04	1.31601715e-04	1.39327589e-04	1.47345129e-04	1.55665346e-04	1.64299668e-04	1.73259953e-04	1.82558506e-04	1.92208097e-04	2.02221979e-04	2.12613905e-04	2.23398146e-04	2.34589513e-04	2.46203376e-04	2.58255686e-04	2.70762993e-04	2.83742475e-04	2.97211958e-04	3.11189941e-04	3.25695619e-04	3.40748915e-04	3.56370503e-04	3.72581835e-04	3.89405177e-04	4.06863633e-04	4.24981180e-04	4.43782699e-04	4.63294013e-04	4.83541916e-04	5.04554217e-04	5.26359774e-04	5.48988533e-04	5.72471571e-04	5.96841140e-04	6.22130707e-04	6.48375005e-04	6.75610077e-04	7.03873325e-04	7.33203566e-04	7.63641081e-04	7.95227671e-04	8.28006717e-04	8.62023235e-04	8.97323943e-04	9.33957322e-04	9.71973681e-04	1.01142523e-03	1.05236616e-03	1.09485268e-03	1.13894315e-03	1.18469813e-03	1.23218044e-03	1.28145531e-03	1.33259039e-03	1.38565593e-03	1.44072479e-03	1.49787261e-03	1.55717787e-03	1.61872202e-03	1.68258958e-03	1.74886826e-03	1.81764910e-03	1.88902655e-03	1.96309863e-03	2.03996708e-03	2.11973746e-03	2.20251933e-03	2.28842638e-03	2.37757658e-03	2.47009238e-03	2.56610083e-03	2.66573379e-03	2.76912808e-03	2.87642571e-03	2.98777403e-03
m=8, nu=8.65143587e+139.44092131e-23	1.92382558e-22	2.94054587e-22	3.99564934e-22	5.09058501e-22	6.22685664e-22	7.40602474e-22	8.62970873e-22	9.89958917e-22	1.12174101e-21	1.25849813e-21	1.40041810e-21	1.54769582e-21	1.70053357e-21	1.85914123e-21	2.02373665e-21	2.19454586e-21	2.37180345e-21	2.55575287e-21	2.74664673e-21	2.94474721e-21	3.15032636e-21	3.36366653e-21	3.58506070e-21	3.81481294e-21	4.05323877e-21	4.30066564e-21	4.55743336e-21	4.82389456e-21	5.10041519e-21	1.25698004e-07	3.79771601e-07	6.43436970e-07	1.04317613e-06	1.58192630e-06	2.14101533e-06	2.84751225e-06	3.70467837e-06	4.59420419e-06	5.64359973e-06	6.85651644e-06	8.11522313e-06	9.54756870e-06	1.10339881e-05	1.27048670e-05	1.45646533e-05	1.64946502e-05	1.86255026e-05	2.08367989e-05	2.32617507e-05	2.59058054e-05	2.86496783e-05	3.16268289e-05	3.47163727e-05	3.80543982e-05	4.16475858e-05	4.53764232e-05	4.93772946e-05	5.35292067e-05	5.79712656e-05	6.27116584e-05	6.76310103e-05	7.28688260e-05	7.83043795e-05	8.40800216e-05	9.00737054e-05	9.64307122e-05	1.03161884e-04	1.10147172e-04	1.17532483e-04	1.25196605e-04	1.33288546e-04	1.41821540e-04	1.50676671e-04	1.60003813e-04	1.69683073e-04	1.79867635e-04	1.90436684e-04	2.01404736e-04	2.12786853e-04	2.24598666e-04	2.36856399e-04	2.49576885e-04	2.62777594e-04	2.76476656e-04	2.90692884e-04	3.05445802e-04	3.20755672e-04	3.36643519e-04	3.53131163e-04	3.70241248e-04	3.87997272e-04	4.06423620e-04	4.25545599e-04	4.45389470e-04	4.65982485e-04	4.87352927e-04	5.09530145e-04	5.32544596e-04	5.56427887e-04	5.81212820e-04	6.06933431e-04	6.33625046e-04	6.61324321e-04	6.90069298e-04	7.19899454e-04	7.50855756e-04	7.82980719e-04	8.16318461e-04	8.50914769e-04	8.86817154e-04	9.24074925e-04	9.62739248e-04	1.00286323e-03	1.04450196e-03	1.08771264e-03	1.13255461e-03	1.17908944e-03	1.22738106e-03	1.27749578e-03	1.32950243e-03	1.38347244e-03	1.43947991e-03	1.49760178e-03	1.55791786e-03	1.62051098e-03	1.68546713e-03	1.75287549e-03	1.82282865e-03	1.89542267e-03	1.97075727e-03	2.04893589e-03	2.13006590e-03	2.21425874e-03	2.30163001e-03	2.39229972e-03	2.48639239e-03	2.58403724e-03	2.68536838e-03	2.79052496e-03	2.89965141e-03	3.01289759e-03	3.13041904e-03	3.25237715e-03	3.37893942e-03	3.51027966e-03	3.64657825e-03	3.78802237e-03	3.93480629e-03	4.08713159e-03
m=9, nu=1.01459461e+140.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	1.70002710e-07	5.13925240e-07	8.70831516e-07	1.41235852e-06	2.14273107e-06	2.90067661e-06	3.85909374e-06	5.02261000e-06	6.23005127e-06	7.65529056e-06	9.30345488e-06	1.10138406e-05	1.29610824e-05	1.49818364e-05	1.72543305e-05	1.97847425e-05	2.24106826e-05	2.53109493e-05	2.83207068e-05	3.16223588e-05	3.52234204e-05	3.89604291e-05	4.30162821e-05	4.72252515e-05	5.17739026e-05	5.66714153e-05	6.17538186e-05	6.72081919e-05	7.28684784e-05	7.89255367e-05	8.53905909e-05	9.20997136e-05	9.92443851e-05	1.06658782e-04	1.14538322e-04	1.22715329e-04	1.31389273e-04	1.40574992e-04	1.50107491e-04	1.60187142e-04	1.70647320e-04	1.81692674e-04	1.93341303e-04	2.05429691e-04	2.18163699e-04	2.31378442e-04	2.45284336e-04	2.59715206e-04	2.74690868e-04	2.90231891e-04	3.06359618e-04	3.23096198e-04	3.40464617e-04	3.58488727e-04	3.77193282e-04	3.96603971e-04	4.16747451e-04	4.37651387e-04	4.59344487e-04	4.81856544e-04	5.05218474e-04	5.29462363e-04	5.54621507e-04	5.80730456e-04	6.07825070e-04	6.35942558e-04	6.65121536e-04	6.95402077e-04	7.26825768e-04	7.59435764e-04	7.93276850e-04	8.28395504e-04	8.64839956e-04	9.02660256e-04	9.41908347e-04	9.82638129e-04	1.02490554e-03	1.06876863e-03	1.11428763e-03	1.16152507e-03	1.21054581e-03	1.26141718e-03	1.31420904e-03	1.36899390e-03	1.42584700e-03	1.48484640e-03	1.54607316e-03	1.60961134e-03	1.67554821e-03	1.74397432e-03	1.81498366e-03	1.88867373e-03	1.96514575e-03	2.04450474e-03	2.12685968e-03	2.21232369e-03	2.30101412e-03	2.39305279e-03	2.48856611e-03	2.58768523e-03	2.69054630e-03	2.79729057e-03	2.90806464e-03	3.02302065e-03	3.14231648e-03	3.26611595e-03	3.39458910e-03	3.52791236e-03	3.66626883e-03	3.80984852e-03	3.95884863e-03	4.11347379e-03	4.27393634e-03	4.44045667e-03	4.61326346e-03	4.79259405e-03	4.97869472e-03	5.17182105e-03	5.37223827e-03	5.58022164e-03
